Episode ID,Network Utilization
987626724343986013,0.24373333333333339
790086731997592803,0.23799999999999996
912203130884904365,0.3075999999999998
516616393595464541,0.33286666666666664
447856070357902885,0.26639999999999997
167682141998518259,0.31433333333333324
760492885998289934,0.3098666666666667
35798718907176893,0.2932666666666667
506067822149298113,0.3145333333333333
67793036298448416,0.27099999999999996
381632483386387688,0.28213333333333335
786583798879255267,0.2680666666666666
447354163031306727,0.24466666666666675
255384818955409903,0.28206666666666663
863622120464357484,0.2717999999999999
888625884066319346,0.32559999999999995
444290182271952253,0.3233333333333333
979281290620925344,0.26219999999999993
57502538002353055,0.3220666666666666
294611251454604629,0.26133333333333336
968253115325024696,0.27133333333333326
414813698241099720,0.3257999999999999
460473654150207220,0.31693333333333323
810432615559591458,0.26426666666666665
891044615137444381,0.24073333333333333
182429631640091728,0.2842666666666666
86682463156751009,0.2621333333333334
841121131422880002,0.25473333333333337
393564396672367574,0.28359999999999996
809426507576080886,0.3043333333333333
559330252090542268,0.28220000000000006
935460523570939425,0.26373333333333326
688683608914249033,0.25399999999999995
126154612028602013,0.26739999999999997
26194349499233189,0.26813333333333333
512660806221410523,0.27313333333333334
396169188744922171,0.28386666666666655
504184596623891831,0.34093333333333325
676406468317701711,0.25606666666666666
593923031136159928,0.2982666666666666
36051755780921462,0.3345999999999999
37905440552406913,0.31613333333333327
986478772970563998,0.3178666666666666
485087502210923771,0.2943333333333333
274032637803880151,0.3096666666666666
943270852471757218,0.3182
884362562061255030,0.3072666666666667
161868735644070250,0.32253333333333334
478573979237835807,0.29226666666666656
605842279098648403,0.3194666666666666
197852229318784365,0.3203999999999999
903364427281446275,0.3026
102991867048983713,0.3002666666666666
811451749034329463,0.31313333333333315
538286133952554308,0.3052666666666666
895435683221382674,0.3179999999999999
31246980943068268,0.32519999999999993
167429966894949298,0.32880000000000004
663452145943872002,0.31320000000000003
542626714808919415,0.30053333333333326
23953822637561558,0.30573333333333336
629778628104372015,0.30293333333333333
175193641478148539,0.31506666666666666
543660956684498614,0.3008666666666665
749034586749230997,0.2886666666666667
853768508086932077,0.2995333333333334
968676162706696549,0.3012666666666667
205395354935771316,0.3219999999999999
225400413137395589,0.34279999999999994
515257537799448574,0.32786666666666664
199342655249449181,0.3107999999999999
895834453905265383,0.29953333333333326
887127624298243136,0.32933333333333326
6307594665464183,0.32593333333333335
911877100822002630,0.33539999999999986
523482322253751991,0.31093333333333334
149798846316880046,0.30446666666666666
370106025922805337,0.3157999999999999
410941532046628413,0.3138666666666666
518045091607795685,0.3138666666666666
254115334847695522,0.2764
908332178982785210,0.33726666666666666
98333383086462742,0.3045333333333333
782661921167823709,0.27979999999999994
