Episode ID,Network Utilization
21385667556731489,0.35633333333333345
127290465861142072,0.36526666666666674
262788571931071137,0.3753333333333334
690872674805172022,0.36
540236712806307113,0.39033333333333314
810234831595857742,0.35686666666666667
50627186006449532,0.3734000000000001
7343409571628862,0.35319999999999996
974386902521025833,0.35739999999999994
833081803891983861,0.3403333333333334
994801488202231021,0.3771333333333333
951459687120086797,0.3883333333333334
625831216541042051,0.37520000000000003
311046143630008321,0.3872666666666666
995098787113536028,0.3609333333333334
254341440738488309,0.3815333333333334
837419809942103368,0.3827333333333335
308480657563167325,0.38240000000000013
214038342081185283,0.3826000000000001
568727722193340642,0.356
432013631764998297,0.3662000000000001
289176590282996921,0.38293333333333346
982770622267826544,0.38780000000000003
595780766477278021,0.3950666666666667
283446414626540207,0.3900666666666668
681191948133943537,0.38966666666666655
46784004369787150,0.3975333333333333
273421813554171204,0.38160000000000005
282549953298295720,0.38306666666666683
10975087590698922,0.3598
429148414908126822,0.37913333333333343
319230601419297675,0.4077333333333334
438841807583925810,0.40760000000000013
190306716654500966,0.42499999999999993
290908757640173263,0.39580000000000015
529339031611446883,0.39119999999999994
592787650785519569,0.38666666666666666
505780305045493894,0.3851333333333332
308860491183596461,0.4121333333333333
526401296223671738,0.4047333333333332
18980186601913265,0.3841333333333334
795846944501365710,0.4192
560271081562003014,0.39520000000000005
814895744553224501,0.40553333333333336
606241503509888943,0.4358666666666667
339785415380648755,0.3949333333333333
228966389783177969,0.41219999999999996
750246309910494963,0.4031333333333333
170694082125114330,0.4131333333333334
13345492144199047,0.3836
421000798926335949,0.4142666666666669
788403638060019580,0.39886666666666654
3974637683838260,0.41720000000000007
959481398217403556,0.4287333333333333
355340918141240775,0.4308666666666665
583241294510502491,0.40073333333333344
199082080589344024,0.4202666666666667
34954394879793408,0.4201333333333334
132857468985949123,0.41906666666666664
718201392610097108,0.39666666666666683
73641543982623330,0.4053999999999999
148919335475282538,0.42039999999999994
764282076006419112,0.4105333333333332
334626007145647693,0.39846666666666664
1534660256132906,0.41333333333333316
252052569244023301,0.4301333333333334
15178389288221953,0.4056
697411906001723412,0.4165999999999999
763382860815093030,0.3943999999999999
260067051478465221,0.39546666666666674
277209395286547024,0.3967333333333334
715412817186255587,0.4049333333333335
432415022617143231,0.4164666666666669
606578041251325746,0.39973333333333333
204407248614098179,0.4260000000000001
36384026917461664,0.42340000000000005
202316248536760191,0.3998666666666665
892166372629641499,0.4114000000000001
84133337654867017,0.43233333333333346
657114393317677255,0.40086666666666665
782409632067322397,0.39393333333333325
446555288535841276,0.40833333333333344
180315957485203786,0.40486666666666665
274738060185071362,0.41486666666666666
516757402758821755,0.41213333333333324
577334732378722648,0.41840000000000005
453272798487253612,0.3988666666666667
417238812366150322,0.4348000000000001
982482316468708352,0.36326666666666685
152611042231042458,0.41926666666666657
205171933231914588,0.4131333333333334
774478554906946662,0.40886666666666666
156041885552294912,0.4043333333333334
101623500657758784,0.41133333333333333
974412797329816624,0.38213333333333327
48753309660500525,0.41566666666666663
965991827515358037,0.4109333333333333
22871280509332337,0.40979999999999994
341743659000381656,0.39473333333333344
273611626268511025,0.4132666666666667
698869030606185189,0.4201333333333333
949191067275453007,0.39773333333333344
125595532945795100,0.3855333333333333
990693539111622431,0.40540000000000015
711462363829168661,0.3993999999999998
368611835716813791,0.3804
56074343726677077,0.3867333333333333
898391743456993945,0.3814000000000001
399138808164274228,0.37753333333333344
425193934805898852,0.39186666666666653
570380053937461490,0.3632666666666667
288895168994282497,0.3766666666666666
601909450988156107,0.3964666666666667
3720854240265561,0.39453333333333335
828083706456563068,0.40333333333333327
844945511263085671,0.40026666666666677
952457343133737509,0.4083333333333332
94074605461923850,0.40046666666666664
738334216203788244,0.37606666666666677
249479807442304573,0.40206666666666663
417909258147152480,0.3687333333333333
663936617423497531,0.3625333333333333
85435154122158650,0.3660666666666666
20187965944478450,0.3860666666666667
973830354779424129,0.3661333333333333
155364284109176607,0.3875333333333332
170228133090244959,0.37220000000000003
773304900557492147,0.37026666666666663
401242543712098261,0.3782666666666666
720017772190049176,0.3692000000000001
802722768543433805,0.3791333333333334
643042859815657267,0.3961333333333334
507408856214928209,0.3830666666666666
374888871814788827,0.3835999999999999
977560592800110603,0.37633333333333335
375674348031064591,0.40426666666666666
6015469620942782,0.36846666666666666
707656157476950784,0.36253333333333326
173741739555659266,0.3821333333333333
645825661626786819,0.36433333333333334
130856135972584883,0.3720666666666667
332786392026015728,0.39186666666666675
45545736493566842,0.38326666666666653
664481305267779008,0.3798666666666667
387731630605378912,0.39159999999999984
547536827155923725,0.3811333333333333
780044042899646436,0.3712666666666666
272536140163512899,0.4010000000000001
989428591837833882,0.4009333333333334
82048751677177499,0.38093333333333323
679188065788803563,0.3857333333333333
765676581625182399,0.40146666666666664
386548480091815838,0.389066666666667
301750558818658900,0.38113333333333344
64969506086486352,0.4002666666666666
892079292899649622,0.4144666666666667
453380925393946474,0.3777333333333334
434420581247352738,0.40900000000000014
248354778819230472,0.41419999999999996
942275630383877568,0.40066666666666667
582120206701324970,0.4105333333333334
274404852680951896,0.40000000000000013
395527590992011432,0.39660000000000006
253837874730585139,0.4118666666666666
894608424914858468,0.40253333333333324
541300947091796128,0.38866666666666666
143792959036744694,0.38393333333333335
801503502041801987,0.40219999999999995
572517881597539985,0.4113999999999999
347294356221098070,0.3873333333333332
304369552846151885,0.35946666666666677
124248288831381846,0.3877333333333333
279056861652850491,0.4076
